 -9.9875   0.5000
 -9.8977   0.5000
 -9.8080   0.5000
 -9.7182   0.5000
 -9.6285   0.5000
 -9.5387   0.5000
 -9.4489   0.5000
 -9.3592   0.5000
 -9.2694   0.5000
 -9.1796   0.5000
 -9.0898   0.5000
 -9.0001   0.5000
 -8.9103   0.5000
 -8.8205   0.5000
 -8.7307   0.5000
 -8.6409   0.5000
 -8.5511   0.5001
 -8.4613   0.5001
 -8.3715   0.5001
 -8.2817   0.5001
 -8.1919   0.5001
 -8.1021   0.5001
 -8.0123   0.5001
 -7.9225   0.5001
 -7.8326   0.5001
 -7.7428   0.5001
 -7.6530   0.5001
 -7.5631   0.5001
 -7.4733   0.5001
 -7.3834   0.5002
 -7.2936   0.5002
 -7.2037   0.5002
 -7.1139   0.5002
 -7.0240   0.5002
 -6.9341   0.5002
 -6.8443   0.5002
 -6.7544   0.5003
 -6.6645   0.5003
 -6.5746   0.5003
 -6.4847   0.5003
 -6.3948   0.5003
 -6.3048   0.5004
 -6.2149   0.5004
 -6.1250   0.5004
 -6.0350   0.5005
 -5.9451   0.5005
 -5.8551   0.5005
 -5.7651   0.5006
 -5.6751   0.5006
 -5.5851   0.5007
 -5.4951   0.5007
 -5.4051   0.5008
 -5.3150   0.5008
 -5.2250   0.5009
 -5.1349   0.5010
 -5.0448   0.5010
 -4.9547   0.5011
 -4.8646   0.5012
 -4.7745   0.5013
 -4.6843   0.5014
 -4.5942   0.5015
 -4.5040   0.5016
 -4.4137   0.5018
 -4.3235   0.5019
 -4.2332   0.5020
 -4.1429   0.5022
 -4.0526   0.5024
 -3.9622   0.5026
 -3.8718   0.5028
 -3.7814   0.5031
 -3.6909   0.5033
 -3.6003   0.5036
 -3.5097   0.5039
 -3.4191   0.5043
 -3.3284   0.5047
 -3.2377   0.5051
 -3.1468   0.5056
 -3.0559   0.5061
 -2.9649   0.5067
 -2.8738   0.5073
 -2.7826   0.5080
 -2.6913   0.5088
 -2.5998   0.5098
 -2.5082   0.5108
 -2.4164   0.5120
 -2.3244   0.5133
 -2.2322   0.5148
 -2.1396   0.5165
 -2.0468   0.5186
 -1.9536   0.5209
 -1.8599   0.5236
 -1.7656   0.5269
 -1.6706   0.5308
 -1.5747   0.5355
 -1.4776   0.5413
 -1.3788   0.5487
 -1.2777   0.5582
 -1.1730   0.5711
 -1.0622   0.5900
 -0.9383   0.6214
 -0.7228   0.7419
 -0.7201   0.8648
 -0.7261   0.9742
 -0.7359   1.0773
 -0.7478   1.1768
 -0.7611   1.2739
 -0.7753   1.3694
 -0.7901   1.4636
 -0.8054   1.5569
 -0.8210   1.6495
 -0.8369   1.7415
 -0.8530   1.8331
 -0.8692   1.9243
 -0.8856   2.0151
 -0.9020   2.1057
 -0.9186   2.1960
 -0.9352   2.2862
 -0.9518   2.3761
 -0.9685   2.4659
 -0.9853   2.5556
 -1.0020   2.6452
 -1.0188   2.7346
 -1.0357   2.8240
 -1.0525   2.9132
 -1.0693   3.0024
 -1.0862   3.0916
 -1.1030   3.1806
 -1.1199   3.2696
 -1.1368   3.3586
 -1.1536   3.4475
 -1.1705   3.5363
 -1.1874   3.6252
 -1.2043   3.7139
 -1.2212   3.8027
 -1.2380   3.8914
 -1.2549   3.9801
 -1.2718   4.0687
 -1.2887   4.1574
 -1.3056   4.2460
 -1.3224   4.3346
 -1.3393   4.4231
 -1.3562   4.5117
 -1.3730   4.6002
 -1.3899   4.6887
 -1.4068   4.7772
 -1.4236   4.8657
 -1.4405   4.9541
 -1.4573   5.0426
 -1.4742   5.1310
 -1.4910   5.2194
 -1.5079   5.3078
 -1.5247   5.3962
 -1.5416   5.4846
 -1.5584   5.5730
 -1.5752   5.6614
 -1.5921   5.7497
 -1.6089   5.8381
 -1.6257   5.9264
 -1.6426   6.0148
 -1.6594   6.1031
 -1.6762   6.1914
 -1.6930   6.2797
 -1.7098   6.3680
 -1.7266   6.4563
 -1.7435   6.5446
 -1.7603   6.6329
 -1.7771   6.7212
 -1.7939   6.8095
 -1.8107   6.8977
 -1.8275   6.9860
 -1.8443   7.0743
 -1.8611   7.1625
 -1.8779   7.2508
 -1.8947   7.3390
 -1.9115   7.4273
 -1.9282   7.5155
 -1.9450   7.6038
 -1.9618   7.6920
 -1.9786   7.7802
 -1.9954   7.8684
 -2.0122   7.9567
 -2.0289   8.0449
 -2.0457   8.1331
 -2.0625   8.2213
 -2.0793   8.3095
 -2.0961   8.3977
 -2.1128   8.4859
 -2.1296   8.5741
 -2.1464   8.6623
 -2.1631   8.7505
 -2.1799   8.8387
 -2.1967   8.9269
 -2.2134   9.0151
 -2.2302   9.1033
 -2.2470   9.1915
 -2.2637   9.2797
 -2.2805   9.3678
 -2.2973   9.4560
 -2.3140   9.5442
 -2.3308   9.6324

