-10.0000   0.0000
 -9.9087   0.0000
 -9.8173   0.0000
 -9.7260   0.0000
 -9.6346   0.0000
 -9.5433   0.0000
 -9.4519   0.0000
 -9.3606   0.0000
 -9.2692   0.0000
 -9.1779   0.0000
 -9.0865   0.0000
 -8.9952   0.0000
 -8.9038   0.0000
 -8.8125   0.0000
 -8.7211   0.0000
 -8.6298   0.0000
 -8.5384   0.0000
 -8.4471   0.0000
 -8.3557   0.0000
 -8.2644   0.0000
 -8.1730   0.0000
 -8.0817   0.0000
 -7.9903   0.0000
 -7.8990   0.0000
 -7.8076   0.0000
 -7.7163   0.0000
 -7.6249   0.0000
 -7.5336   0.0000
 -7.4422   0.0000
 -7.3509   0.0000
 -7.2595   0.0000
 -7.1682   0.0000
 -7.0768   0.0000
 -6.9855   0.0000
 -6.8941   0.0000
 -6.8028   0.0000
 -6.7114   0.0000
 -6.6201   0.0000
 -6.5287   0.0000
 -6.4374   0.0000
 -6.3461   0.0000
 -6.2547   0.0000
 -6.1634   0.0000
 -6.0720   0.0000
 -5.9807   0.0000
 -5.8893   0.0000
 -5.7980   0.0000
 -5.7066   0.0000
 -5.6153   0.0000
 -5.5239   0.0000
 -5.4326   0.0000
 -5.3412   0.0000
 -5.2499   0.0000
 -5.1585   0.0000
 -5.0672   0.0000
 -4.9758   0.0000
 -4.8845   0.0000
 -4.7931   0.0000
 -4.7018   0.0000
 -4.6104   0.0000
 -4.5191   0.0000
 -4.4277   0.0000
 -4.3364   0.0000
 -4.2450   0.0000
 -4.1537   0.0000
 -4.0623   0.0000
 -3.9710   0.0000
 -3.8796   0.0000
 -3.7883   0.0000
 -3.6969   0.0000
 -3.6056   0.0000
 -3.5142   0.0000
 -3.4229   0.0000
 -3.3315   0.0000
 -3.2402   0.0000
 -3.1488   0.0000
 -3.0575   0.0000
 -2.9661   0.0000
 -2.8748   0.0000
 -2.7834   0.0000
 -2.6921   0.0000
 -2.6008   0.0000
 -2.5094   0.0000
 -2.4181   0.0000
 -2.3267   0.0000
 -2.2354   0.0000
 -2.1440   0.0000
 -2.0527   0.0000
 -1.9613   0.0000
 -1.8700   0.0000
 -1.7786   0.0000
 -1.6873   0.0000
 -1.5959   0.0000
 -1.5046   0.0000
 -1.4132   0.0000
 -1.3219   0.0000
 -1.2305   0.0000
 -1.1392   0.0000
 -1.0478   0.0000
 -0.9565   0.0000
 -0.8651   0.0000
 -0.9565   0.0000
 -1.0478   0.0000
 -1.1392   0.0000
 -1.2305   0.0000
 -1.3219   0.0000
 -1.4132   0.0000
 -1.5046   0.0000
 -1.5959   0.0000
 -1.6873   0.0000
 -1.7786   0.0000
 -1.8700   0.0000
 -1.9613   0.0000
 -2.0527   0.0000
 -2.1440   0.0000
 -2.2354   0.0000
 -2.3267   0.0000
 -2.4181   0.0000
 -2.5094   0.0000
 -2.6008   0.0000
 -2.6921   0.0000
 -2.7834   0.0000
 -2.8748   0.0000
 -2.9661   0.0000
 -3.0575   0.0000
 -3.1488   0.0000
 -3.2402   0.0000
 -3.3315   0.0000
 -3.4229   0.0000
 -3.5142   0.0000
 -3.6056   0.0000
 -3.6969   0.0000
 -3.7883   0.0000
 -3.8796   0.0000
 -3.9710   0.0000
 -4.0623   0.0000
 -4.1537   0.0000
 -4.2450   0.0000
 -4.3364   0.0000
 -4.4277   0.0000
 -4.5191   0.0000
 -4.6104   0.0000
 -4.7018   0.0000
 -4.7931   0.0000
 -4.8845   0.0000
 -4.9758   0.0000
 -5.0672   0.0000
 -5.1585   0.0000
 -5.2499   0.0000
 -5.3412   0.0000
 -5.4326   0.0000
 -5.5239   0.0000
 -5.6153   0.0000
 -5.7066   0.0000
 -5.7980   0.0000
 -5.8893   0.0000
 -5.9807   0.0000
 -6.0720   0.0000
 -6.1634   0.0000
 -6.2547   0.0000
 -6.3461   0.0000
 -6.4374   0.0000
 -6.5287   0.0000
 -6.6201   0.0000
 -6.7114   0.0000
 -6.8028   0.0000
 -6.8941   0.0000
 -6.9855   0.0000
 -7.0768   0.0000
 -7.1682   0.0000
 -7.2595   0.0000
 -7.3509   0.0000
 -7.4422   0.0000
 -7.5336   0.0000
 -7.6249   0.0000
 -7.7163   0.0000
 -7.8076   0.0000
 -7.8990   0.0000
 -7.9903   0.0000
 -8.0817   0.0000
 -8.1730   0.0000
 -8.2644   0.0000
 -8.3557   0.0000
 -8.4471   0.0000
 -8.5384   0.0000
 -8.6298   0.0000
 -8.7211   0.0000
 -8.8125   0.0000
 -8.9038   0.0000
 -8.9952   0.0000
 -9.0865   0.0000
 -9.1779   0.0000
 -9.2692   0.0000
 -9.3606   0.0000
 -9.4519   0.0000
 -9.5433   0.0000
 -9.6346   0.0000
 -9.7260   0.0000
 -9.8173   0.0000
 -9.9087   0.0000

