 -9.8869   1.5000
 -9.8039   1.5000
 -9.7209   1.5000
 -9.6378   1.5000
 -9.5548   1.5000
 -9.4718   1.5000
 -9.3887   1.5000
 -9.3056   1.5000
 -9.2225   1.5001
 -9.1394   1.5001
 -9.0562   1.5001
 -8.9730   1.5001
 -8.8898   1.5001
 -8.8066   1.5001
 -8.7234   1.5001
 -8.6401   1.5001
 -8.5569   1.5001
 -8.4735   1.5002
 -8.3902   1.5002
 -8.3069   1.5002
 -8.2235   1.5002
 -8.1401   1.5002
 -8.0566   1.5002
 -7.9732   1.5003
 -7.8897   1.5003
 -7.8061   1.5003
 -7.7226   1.5003
 -7.6390   1.5003
 -7.5553   1.5004
 -7.4717   1.5004
 -7.3880   1.5004
 -7.3042   1.5005
 -7.2205   1.5005
 -7.1366   1.5005
 -7.0528   1.5006
 -6.9689   1.5006
 -6.8849   1.5006
 -6.8009   1.5007
 -6.7169   1.5007
 -6.6328   1.5008
 -6.5486   1.5008
 -6.4644   1.5009
 -6.3801   1.5010
 -6.2958   1.5010
 -6.2114   1.5011
 -6.1270   1.5012
 -6.0424   1.5013
 -5.9579   1.5013
 -5.8732   1.5014
 -5.7884   1.5015
 -5.7036   1.5016
 -5.6187   1.5018
 -5.5337   1.5019
 -5.4486   1.5020
 -5.3634   1.5021
 -5.2782   1.5023
 -5.1928   1.5025
 -5.1072   1.5026
 -5.0216   1.5028
 -4.9359   1.5030
 -4.8500   1.5032
 -4.7639   1.5035
 -4.6778   1.5037
 -4.5914   1.5040
 -4.5049   1.5043
 -4.4182   1.5046
 -4.3313   1.5049
 -4.2443   1.5053
 -4.1570   1.5057
 -4.0695   1.5061
 -3.9817   1.5066
 -3.8936   1.5071
 -3.8053   1.5077
 -3.7167   1.5083
 -3.6277   1.5090
 -3.5384   1.5097
 -3.4487   1.5105
 -3.3585   1.5113
 -3.2679   1.5123
 -3.1768   1.5133
 -3.0851   1.5145
 -2.9928   1.5158
 -2.8998   1.5172
 -2.8060   1.5188
 -2.7114   1.5205
 -2.6158   1.5225
 -2.5191   1.5247
 -2.4211   1.5272
 -2.3217   1.5300
 -2.2206   1.5332
 -2.1175   1.5368
 -2.0120   1.5410
 -1.9036   1.5460
 -1.7917   1.5518
 -1.6752   1.5587
 -1.5529   1.5671
 -1.4224   1.5776
 -1.2799   1.5912
 -1.1181   1.6099
 -0.9171   1.6389
 -0.4632   1.7352
 -0.3065   1.8528
 -0.1831   1.9515
 -0.0761   2.0407
  0.0209   2.1240
  0.1112   2.2034
  0.1967   2.2798
  0.2784   2.3539
  0.3572   2.4261
  0.4337   2.4970
  0.5083   2.5665
  0.5814   2.6351
  0.6530   2.7027
  0.7235   2.7695
  0.7931   2.8357
  0.8618   2.9013
  0.9297   2.9664
  0.9969   3.0309
  1.0636   3.0951
  1.1297   3.1588
  1.1954   3.2222
  1.2606   3.2853
  1.3255   3.3480
  1.3900   3.4105
  1.4541   3.4728
  1.5180   3.5348
  1.5816   3.5966
  1.6450   3.6582
  1.7082   3.7196
  1.7711   3.7809
  1.8338   3.8420
  1.8964   3.9029
  1.9588   3.9637
  2.0210   4.0243
  2.0831   4.0848
  2.1451   4.1452
  2.2069   4.2055
  2.2686   4.2657
  2.3302   4.3258
  2.3917   4.3858
  2.4531   4.4457
  2.5144   4.5055
  2.5757   4.5652
  2.6368   4.6249
  2.6978   4.6844
  2.7588   4.7439
  2.8197   4.8034
  2.8806   4.8627
  2.9413   4.9220
  3.0020   4.9813
  3.0627   5.0404
  3.1233   5.0996
  3.1839   5.1587
  3.2444   5.2177
  3.3048   5.2767
  3.3652   5.3356
  3.4256   5.3945
  3.4859   5.4533
  3.5462   5.5121
  3.6064   5.5709
  3.6666   5.6296
  3.7268   5.6883
  3.7869   5.7470
  3.8470   5.8056
  3.9071   5.8642
  3.9671   5.9227
  4.0271   5.9812
  4.0871   6.0397
  4.1471   6.0982
  4.2070   6.1566
  4.2669   6.2150
  4.3268   6.2734
  4.3867   6.3318
  4.4465   6.3901
  4.5063   6.4484
  4.5661   6.5067
  4.6259   6.5650
  4.6856   6.6232
  4.7454   6.6814
  4.8051   6.7396
  4.8648   6.7978
  4.9245   6.8560
  4.9841   6.9141
  5.0438   6.9722
  5.1034   7.0303
  5.1630   7.0884
  5.2226   7.1465
  5.2822   7.2045
  5.3418   7.2626
  5.4013   7.3206
  5.4609   7.3786
  5.5204   7.4366
  5.5799   7.4946
  5.6395   7.5525
  5.6990   7.6105
  5.7584   7.6684
  5.8179   7.7263
  5.8774   7.7843
  5.9368   7.8422
  5.9963   7.9000

