 -9.9679   0.8000
 -9.8777   0.8000
 -9.7874   0.8000
 -9.6971   0.8000
 -9.6067   0.8000
 -9.5164   0.8000
 -9.4261   0.8000
 -9.3358   0.8000
 -9.2455   0.8000
 -9.1551   0.8000
 -9.0648   0.8000
 -8.9744   0.8000
 -8.8841   0.8000
 -8.7937   0.8000
 -8.7033   0.8000
 -8.6129   0.8000
 -8.5225   0.8000
 -8.4321   0.8000
 -8.3417   0.8000
 -8.2513   0.8000
 -8.1609   0.8000
 -8.0704   0.8000
 -7.9800   0.8000
 -7.8895   0.8000
 -7.7991   0.8000
 -7.7086   0.8000
 -7.6181   0.8000
 -7.5276   0.8000
 -7.4371   0.8000
 -7.3466   0.8000
 -7.2560   0.8000
 -7.1655   0.8000
 -7.0749   0.8000
 -6.9843   0.8000
 -6.8937   0.8000
 -6.8031   0.8000
 -6.7125   0.8000
 -6.6218   0.8000
 -6.5312   0.8000
 -6.4405   0.8000
 -6.3498   0.8000
 -6.2591   0.8000
 -6.1683   0.8000
 -6.0776   0.8000
 -5.9868   0.8000
 -5.8960   0.8000
 -5.8051   0.8000
 -5.7143   0.8000
 -5.6234   0.8000
 -5.5325   0.8000
 -5.4415   0.8000
 -5.3505   0.8000
 -5.2595   0.8000
 -5.1685   0.8000
 -5.0774   0.8000
 -4.9862   0.8000
 -4.8951   0.8000
 -4.8038   0.8000
 -4.7126   0.8000
 -4.6213   0.8000
 -4.5299   0.8000
 -4.4385   0.8000
 -4.3470   0.8000
 -4.2555   0.8000
 -4.1638   0.8000
 -4.0722   0.8000
 -3.9804   0.8000
 -3.8886   0.8000
 -3.7966   0.8000
 -3.7046   0.8000
 -3.6125   0.8000
 -3.5202   0.8000
 -3.4279   0.8000
 -3.3354   0.8000
 -3.2428   0.8000
 -3.1500   0.8000
 -3.0571   0.8000
 -2.9639   0.8000
 -2.8706   0.8000
 -2.7771   0.8000
 -2.6833   0.8000
 -2.5892   0.8000
 -2.4949   0.8000
 -2.4002   0.8000
 -2.3051   0.8000
 -2.2096   0.8000
 -2.1137   0.8000
 -2.0171   0.8000
 -1.9200   0.8000
 -1.8221   0.8000
 -1.7234   0.8000
 -1.6236   0.8000
 -1.5226   0.8000
 -1.4202   0.8000
 -1.3159   0.8000
 -1.2093   0.8000
 -1.0998   0.8000
 -0.9863   0.8000
 -0.8674   0.8000
 -0.7403   0.8000
 -0.6000   0.8000
 -0.5830   0.9210
 -0.5666   1.0351
 -0.5504   1.1445
 -0.5344   1.2506
 -0.5184   1.3542
 -0.5025   1.4557
 -0.4866   1.5557
 -0.4707   1.6543
 -0.4548   1.7519
 -0.4389   1.8486
 -0.4229   1.9445
 -0.4070   2.0398
 -0.3911   2.1345
 -0.3751   2.2287
 -0.3591   2.3224
 -0.3431   2.4158
 -0.3271   2.5088
 -0.3111   2.6015
 -0.2951   2.6939
 -0.2791   2.7861
 -0.2631   2.8780
 -0.2471   2.9697
 -0.2310   3.0613
 -0.2150   3.1527
 -0.1989   3.2439
 -0.1828   3.3350
 -0.1668   3.4259
 -0.1507   3.5168
 -0.1346   3.6075
 -0.1186   3.6981
 -0.1025   3.7886
 -0.0864   3.8790
 -0.0703   3.9694
 -0.0542   4.0596
 -0.0381   4.1498
 -0.0220   4.2399
 -0.0059   4.3300
  0.0102   4.4200
  0.0263   4.5099
  0.0424   4.5998
  0.0585   4.6896
  0.0746   4.7794
  0.0908   4.8692
  0.1069   4.9588
  0.1230   5.0485
  0.1391   5.1381
  0.1552   5.2277
  0.1714   5.3172
  0.1875   5.4068
  0.2036   5.4962
  0.2198   5.5857
  0.2359   5.6751
  0.2520   5.7645
  0.2681   5.8539
  0.2843   5.9432
  0.3004   6.0325
  0.3165   6.1218
  0.3327   6.2111
  0.3488   6.3004
  0.3650   6.3896
  0.3811   6.4788
  0.3972   6.5680
  0.4134   6.6572
  0.4295   6.7463
  0.4457   6.8355
  0.4618   6.9246
  0.4780   7.0137
  0.4941   7.1028
  0.5102   7.1919
  0.5264   7.2810
  0.5425   7.3701
  0.5587   7.4591
  0.5748   7.5481
  0.5910   7.6372
  0.6071   7.7262
  0.6233   7.8152
  0.6394   7.9042
  0.6556   7.9932
  0.6717   8.0821
  0.6879   8.1711
  0.7040   8.2601
  0.7202   8.3490
  0.7363   8.4379
  0.7525   8.5269
  0.7686   8.6158
  0.7848   8.7047
  0.8009   8.7936
  0.8171   8.8825
  0.8332   8.9714
  0.8494   9.0603
  0.8656   9.1491
  0.8817   9.2380
  0.8979   9.3269
  0.9140   9.4157
  0.9302   9.5046
  0.9463   9.5934
  0.9625   9.6823
  0.9786   9.7711
  0.9948   9.8599

