 -9.9920   0.4000
 -9.9019   0.4000
 -9.8118   0.4000
 -9.7218   0.4000
 -9.6317   0.4000
 -9.5416   0.4000
 -9.4515   0.4000
 -9.3615   0.4000
 -9.2714   0.4000
 -9.1813   0.4000
 -9.0912   0.4000
 -9.0011   0.4000
 -8.9110   0.4000
 -8.8209   0.4000
 -8.7308   0.4000
 -8.6407   0.4000
 -8.5506   0.4000
 -8.4605   0.4000
 -8.3704   0.4000
 -8.2803   0.4000
 -8.1902   0.4000
 -8.1001   0.4000
 -8.0100   0.4000
 -7.9199   0.4000
 -7.8298   0.4000
 -7.7397   0.4000
 -7.6495   0.4000
 -7.5594   0.4000
 -7.4693   0.4000
 -7.3792   0.4000
 -7.2890   0.4000
 -7.1989   0.4000
 -7.1088   0.4000
 -7.0186   0.4000
 -6.9285   0.4000
 -6.8383   0.4000
 -6.7482   0.4000
 -6.6580   0.4000
 -6.5678   0.4000
 -6.4777   0.4000
 -6.3875   0.4000
 -6.2973   0.4000
 -6.2071   0.4000
 -6.1169   0.4000
 -6.0267   0.4000
 -5.9365   0.4000
 -5.8463   0.4000
 -5.7561   0.4000
 -5.6659   0.4000
 -5.5757   0.4000
 -5.4854   0.4000
 -5.3952   0.4000
 -5.3049   0.4000
 -5.2147   0.4000
 -5.1244   0.4000
 -5.0341   0.4000
 -4.9438   0.4000
 -4.8535   0.4000
 -4.7632   0.4000
 -4.6729   0.4000
 -4.5826   0.4000
 -4.4922   0.4000
 -4.4019   0.4000
 -4.3115   0.4000
 -4.2211   0.4000
 -4.1307   0.4000
 -4.0402   0.4000
 -3.9498   0.4000
 -3.8593   0.4000
 -3.7688   0.4000
 -3.6783   0.4000
 -3.5878   0.4000
 -3.4972   0.4000
 -3.4066   0.4000
 -3.3160   0.4000
 -3.2253   0.4000
 -3.1346   0.4000
 -3.0438   0.4000
 -2.9530   0.4000
 -2.8622   0.4000
 -2.7713   0.4000
 -2.6803   0.4000
 -2.5893   0.4000
 -2.4982   0.4000
 -2.4070   0.4000
 -2.3157   0.4000
 -2.2243   0.4000
 -2.1328   0.4000
 -2.0412   0.4000
 -1.9494   0.4000
 -1.8574   0.4000
 -1.7652   0.4000
 -1.6728   0.4000
 -1.5802   0.4000
 -1.4871   0.4000
 -1.3937   0.4000
 -1.2998   0.4000
 -1.2054   0.4000
 -1.1101   0.4000
 -1.0139   0.4000
 -0.9165   0.4000
 -0.9855   0.4657
 -1.0537   0.5311
 -1.1213   0.5963
 -1.1884   0.6613
 -1.2551   0.7262
 -1.3214   0.7909
 -1.3874   0.8555
 -1.4532   0.9201
 -1.5188   0.9846
 -1.5842   1.0490
 -1.6494   1.1134
 -1.7145   1.1777
 -1.7794   1.2420
 -1.8443   1.3062
 -1.9091   1.3704
 -1.9737   1.4346
 -2.0383   1.4987
 -2.1028   1.5628
 -2.1673   1.6269
 -2.2317   1.6910
 -2.2960   1.7551
 -2.3603   1.8191
 -2.4246   1.8831
 -2.4888   1.9471
 -2.5530   2.0111
 -2.6171   2.0751
 -2.6813   2.1391
 -2.7453   2.2031
 -2.8094   2.2670
 -2.8734   2.3310
 -2.9374   2.3949
 -3.0014   2.4588
 -3.0654   2.5228
 -3.1293   2.5867
 -3.1933   2.6506
 -3.2572   2.7145
 -3.3211   2.7784
 -3.3849   2.8423
 -3.4488   2.9062
 -3.5127   2.9700
 -3.5765   3.0339
 -3.6403   3.0978
 -3.7042   3.1617
 -3.7680   3.2255
 -3.8318   3.2894
 -3.8955   3.3533
 -3.9593   3.4171
 -4.0231   3.4810
 -4.0869   3.5448
 -4.1506   3.6087
 -4.2144   3.6725
 -4.2781   3.7363
 -4.3418   3.8002
 -4.4056   3.8640
 -4.4693   3.9278
 -4.5330   3.9917
 -4.5967   4.0555
 -4.6604   4.1193
 -4.7241   4.1832
 -4.7878   4.2470
 -4.8515   4.3108
 -4.9152   4.3746
 -4.9789   4.4385
 -5.0425   4.5023
 -5.1062   4.5661
 -5.1699   4.6299
 -5.2335   4.6937
 -5.2972   4.7575
 -5.3609   4.8213
 -5.4245   4.8851
 -5.4882   4.9490
 -5.5518   5.0128
 -5.6155   5.0766
 -5.6791   5.1404
 -5.7427   5.2042
 -5.8064   5.2680
 -5.8700   5.3318
 -5.9336   5.3956
 -5.9973   5.4594
 -6.0609   5.5232
 -6.1245   5.5870
 -6.1881   5.6508
 -6.2518   5.7146
 -6.3154   5.7784
 -6.3790   5.8422
 -6.4426   5.9060
 -6.5062   5.9698
 -6.5698   6.0335
 -6.6334   6.0973
 -6.6970   6.1611
 -6.7607   6.2249
 -6.8243   6.2887
 -6.8879   6.3525
 -6.9515   6.4163
 -7.0151   6.4801
 -7.0787   6.5439
 -7.1422   6.6077
 -7.2058   6.6714
 -7.2694   6.7352

