   0.000   0.000   0.000
  -0.000   0.400   0.000
   0.383   0.077   0.000
   0.412  -0.285  -0.000
  -0.151   0.202   0.000
   0.203   0.252   0.000
   0.204  -0.147  -0.000
   0.564  -0.095   0.000
